city,link,price,title,location,builtArea,usableArea,bedrooms,bathrooms,floor,age,condition,garage,orientation,energyCertificate,communityExpenses,airConditioning,elevator,houseHeating,houseHeatingType,terrace,swimmingPool,swimmingPoolType,houseType,photo,latitude,longitude,geometry
0,https://www.pisos.com/alquilar/finca_rustica-olost_centro_urbano-64256112394_213400/,950.0,Finca rústica en alquiler en Olost,Olost,220.0,220.0,6.0,3.0,,,Reformado,,Sur,,,,0,1,Gasoil,0,0,,,https://fotos.imghs.net/l/2134/64256112394.213400/2134_64256112394_6_20180510133119151.jpg,41.985226,2.094532,POINT (2.094532 41.985226)
0,https://www.pisos.com/alquilar/finca_rustica-santa_maria_de_merles_centro_urbano-28352203087_513880/,950.0,Finca rústica en alquiler en Santa Maria de Merlès,Santa Maria de Merlès,110.0,100.0,4.0,2.0,,,Reformado,,,,,,0,1,Gas natural,0,0,,,https://fotos.imghs.net/l/513880/28352203087.513880/513880_28352203087_21_20221014164818873.jpg,42.0,1.98333,POINT (1.98333 42)
0,https://www.pisos.com/alquilar/loft-la_dreta_de_eixample08008-32553817492_101800/,2150.0,"Loft en alquiler en Avinguda Diagonal, cerca de Carrer de Còrsega",La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital),60.0,,1.0,1.0,,,En buen estado,,,,,Frío,1,0,,0,0,,,https://fotos.imghs.net/l/1018/358/1018_33512358_1_2023032013032289193.jpg,41.40999,2.21605,POINT (2.21605 41.40999)
0,https://www.pisos.com/alquilar/loft-calella_centro_urbano-32526628256_106700/,475.0,Loft en alquiler en Calella,Calella,,,,1.0,,,En buen estado,,,,,,1,0,,0,0,,,https://fotos.imghs.net/l/1067/126/1067_IF58-0520226126_1_2023031010180631250.jpg,41.614211,2.655708,POINT (2.655708 41.614211)
1,https://www.pisos.com/alquilar/loft-san_blas_simancas28037-99204143919_100500/,850.0,"Loft en alquiler en Calle de Albasanz, cerca de Calle de San Romualdo",Simancas (Distrito San Blas. Madrid Capital),61.0,45.0,1.0,1.0,3.0,,En buen estado,1,,,,Frío,1,0,,0,0,,,https://fotos.imghs.net/l/1005/661/1005_2093661_1_2019110816110533684.jpg,40.436817,-3.629655,POINT (-3.629655 40.436817)
1,https://www.pisos.com/alquilar/loft-puerta_de_madrid_el_juncal28802-30897761833_101800/,850.0,Loft en alquiler en Calle de Antonio Suárez,"Puerta de Madrid, El Juncal (Distrito Reyes Católicos. Alcalá de Henares)",76.0,,1.0,1.0,,,En buen estado,1,A la montaña,,,Frío,1,1,Eléctrica,0,0,,,https://fotos.imghs.net/l/1018/300/1018_26938300_0_2023011317013058470.jpg,40.346264,-3.521608,POINT (-3.521608 40.346264)
1,https://www.pisos.com/alquilar/loft-valdeacederas28029-32546468779_100500/,820.0,Loft en alquiler en Calle de Baracaldo,Valdeacederas (Distrito Tetuán. Madrid Capital),51.0,49.0,1.0,1.0,3.0,,,,,,,,0,1,,1,0,,,https://fotos.imghs.net/l/1005/940/1005_182321789940_1_2023030710031457260.jpg,40.422278,-3.687616,POINT (-3.687616 40.422278)
1,https://www.pisos.com/alquilar/loft-san_blas_simancas28037-945856909974329_109800/,900.0,"Loft en alquiler en Calle de Cronos, 24",Simancas (Distrito San Blas. Madrid Capital),73.0,71.0,1.0,2.0,1.0,Entre 10 y 20 años,En buen estado,1,Sur,,,Frío y calor,1,1,Eléctrica,0,0,,,https://fotos.imghs.net/l/1098/329/1098_0_foto_20220918200803007_945856909974329.jpg,40.440731,-3.617864,POINT (-3.617864 40.440731)
1,https://www.pisos.com/alquilar/loft-san_blas_simancas28037-945856909974634_109800/,975.0,"Loft en alquiler en Calle de Cronos, 26",Simancas (Distrito San Blas. Madrid Capital),,100.0,1.0,2.0,0.0,Entre 10 y 20 años,En buen estado,1,Norte,,,Frío y calor,1,1,Eléctrica,1,0,,,https://fotos.imghs.net/l/1098/634/d7a12001-8e57-4718-a467-5954bc1d1b10_20220920085100907.jpg,40.440731,-3.617864,POINT (-3.617864 40.440731)
1,https://www.pisos.com/alquilar/loft-sanchinarro28050-31766103134_101000/,990.0,Loft en alquiler en Calle de Manuel Pombo Angulo,Sanchinarro (Distrito Hortaleza. Madrid Capital),72.0,,1.0,3.0,,,En buen estado,,Noroeste,,,Frío y calor,1,0,,0,0,,,https://fotos.imghs.net/l/1010/803/1010_69541803_1_2023020820311731250.jpg,40.455353,-3.689406,POINT (-3.689406 40.455353)
1,https://www.pisos.com/alquilar/loft-san_blas_simancas28037-11721637534_994129/,850.0,"Loft en alquiler en Calle de Miguel Yuste, 29, cerca de Calle de Albasanz",Simancas (Distrito San Blas. Madrid Capital),75.0,71.0,1.0,2.0,2.0,Entre 10 y 20 años,En buen estado,1,Sur,,,,1,0,,0,0,,,https://fotos.imghs.net/l/994129/11721637534.994129/994129_11721637534_4_20210224195159149.jpg,40.438221,-3.624086,POINT (-3.624086 40.438221)
1,https://www.pisos.com/alquilar/loft-san_blas_simancas28037-32535075955_100500/,875.0,Loft en alquiler en Calle de Santa Leonor,Simancas (Distrito San Blas. Madrid Capital),66.0,,1.0,1.0,2.0,,,,Este,,,,1,1,,0,0,,,https://fotos.imghs.net/l/1005/506/1005_183529977506_1_2023031619031032814.jpg,40.381676,-3.646091,POINT (-3.646091 40.381676)
1,https://www.pisos.com/alquilar/loft-la_alhondiga-31707468131_520492/,800.0,"Loft en alquiler en Calle de Serranillos, 6",La Alhóndiga (Getafe),45.0,40.0,1.0,1.0,0.0,Menos de 5 años,A estrenar,,,,,Frío y calor,0,1,Bomba frío y calor,0,0,,,https://fotos.imghs.net/l/520492/31707468131.520492/520492_31707468131_4_20230217130612169.jpg,40.280995,-3.797431,POINT (-3.797431 40.280995)
1,https://www.pisos.com/alquilar/loft-san_blas_simancas28037-30892402603_100500/,900.0,"Loft en alquiler en Calle del Portal, cerca de Calle del Hogar de Belén",Simancas (Distrito San Blas. Madrid Capital),45.0,,1.0,1.0,,,En buen estado,,,,,Frío,0,1,Central,0,0,,,https://fotos.imghs.net/l/1005/054/1005_3648054_1_2023010912012810484.jpg,40.349367,-3.697248,POINT (-3.697248 40.349367)
2,https://www.pisos.com/alquilar/loft-el_higueral_palacio_de_deportes_martin_carpena2900-32536261213_516392/,1200.0,Loft en alquiler en Calle Frigiliana,El Higueral-Palacio de Deportes Martín Carpena (Distrito Carretera de Cádiz. Málaga Capital),88.0,87.0,1.0,1.0,0.0,,A estrenar,,,,,,0,0,,0,0,,,https://fotos.imghs.net/l/516392/32536261213.516392/516392_32536261213_5_20230316112420706.jpg,36.788624,-3.894504,POINT (-3.894504 36.788624)
0,https://www.pisos.com/alquilar/loft-el_camp_en_grassot_gracia_nova08025-32558588330_101800/,2400.0,"Loft en alquiler en Carrer d'En Grassot, cerca de Carrer de Roger de Flor",El Camp d'en Grassot-Gràcia Nova (Distrito Gràcia. Barcelona Capital),125.0,,2.0,1.0,,,En buen estado,,Noroeste,,,Frío,1,1,Central,1,0,,,https://fotos.imghs.net/l/1018/264/1018_33366264_3_2023030323034805496.jpg,41.404121,2.166167,POINT (2.166167 41.404121)
0,https://www.pisos.com/alquilar/loft-casagemes_canyado08911-30898963598_100500/,900.0,Loft en alquiler en Carrer de Joan Peiró,Casagemes-Canyadó (Badalona),80.0,,,1.0,0.0,,,,,,,,0,0,,0,0,,,https://fotos.imghs.net/l/1005/908/1005_177945149908_1_2023011913012024655.jpg,41.377913,2.1386,POINT (2.1386 41.377913)
0,https://www.pisos.com/alquilar/loft-el_raval08001-32509135043_100500/,890.0,Loft en alquiler en Carrer de la Cendra,El Raval (Distrito Ciutat Vella. Barcelona Capital),30.0,26.0,,1.0,2.0,,En buen estado,,,,,Frío,0,0,,0,0,,,https://fotos.imghs.net/l/1005/945/1005_1130945_1_2023030611030401101.jpg,41.545519,1.89324,POINT (1.89324 41.545519)
0,https://www.pisos.com/alquilar/loft-el_raval08001-4197326918_513606/,1100.0,"Loft en alquiler en Carrer de la Riera Alta, 24",El Raval (Distrito Ciutat Vella. Barcelona Capital),35.0,35.0,1.0,1.0,1.0,,Reformado,,Este,,,Frío y calor,1,0,,0,0,,,https://fotos.imghs.net/l/513606/4197326918.513606/513606_4197326918_5_20200520130546790.jpg,41.380644,2.165748,POINT (2.165748 41.380644)
0,https://www.pisos.com/alquilar/loft-sant_pere_santa_caterina_la_ribera08003-21670382148_515865/,1100.0,Loft en alquiler en Carrer de les Basses de Sant Pere,Sant Pere-Santa Caterina-La Ribera (Distrito Ciutat Vella. Barcelona Capital),45.0,45.0,1.0,1.0,1.0,Más de 50 años,En buen estado,,,,,,0,0,,0,0,,,https://fotos.imghs.net/l/515865/21670382148.515865/515865_21670382148_13_20220218174453133.jpg,41.256364,1.841652,POINT (1.841652 41.256364)
0,https://www.pisos.com/alquilar/loft-sant_gervasi_galvany08021-85024969289_515865/,1450.0,"Loft en alquiler en Carrer de Muntaner, cerca de Ronda del General Mitre",Sant Gervasi-Galvany (Distrito Sarrià-Sant Gervasi. Barcelona Capital),46.0,43.0,1.0,1.0,9.0,Entre 30 y 50 años,En buen estado,,Este,,Incluidos en el precio del alquiler,Frío y calor,1,0,,0,0,,,https://fotos.imghs.net/l/515865/85024969289.515865/515865_85024969289_6_20221028125939501.jpg,41.391827,2.152391,POINT (2.152391 41.391827)
0,https://www.pisos.com/alquilar/loft-sant_marti-81742511416_515865/,1200.0,"Loft en alquiler en Carrer de Provença, cerca de Carrer de la Independència",Sant Martí (Barcelona Capital),40.0,40.0,1.0,1.0,4.0,Más de 50 años,En buen estado,,Sureste,,Incluidos en el precio el alquiler,Frío y calor,1,0,,0,0,,,https://fotos.imghs.net/l/515865/81742511416.515865/515865_81742511416_4_20220915111216713.jpg,41.535664,2.051233,POINT (2.051233 41.535664)
0,https://www.pisos.com/alquilar/loft-el_camp_en_grassot_gracia_nova08025-32564022081_101800/,1050.0,"Loft en alquiler en Carrer de Sardenya, cerca de Passatge de Nogués",El Camp d'en Grassot-Gràcia Nova (Distrito Gràcia. Barcelona Capital),70.0,,1.0,1.0,,,En buen estado,,Sureste,,,Frío,0,1,Eléctrica,0,0,,,https://fotos.imghs.net/l/1018/682/1018_33508682_1_2023031820032748493.jpg,41.535664,2.051233,POINT (2.051233 41.535664)
0,https://www.pisos.com/alquilar/loft-el_barri_gotic08002-83380575382_515865/,830.0,Loft en alquiler en Carrer dels Escudellers,El Barri Gòtic (Distrito Ciutat Vella. Barcelona Capital),30.0,30.0,1.0,1.0,1.0,Más de 50 años,En buen estado,,Este,,Incluidos en el precio del alquiler,Frío y calor,1,0,,0,0,,,https://fotos.imghs.net/l/515865/83380575382.515865/515865_83380575382_3_20180418133145338.jpg,41.92822,2.256165,POINT (2.256165 41.92822)
0,https://www.pisos.com/alquilar/loft-cerdanyola_nord-32585474152_108900/,700.0,Loft en alquiler en Cerdanyola,Cerdanyola Nord (Mataró),55.0,,1.0,1.0,2.0,,En buen estado,,,,,,0,0,,1,0,,,https://fotos.imghs.net/l/1089/119/1089_XA24-66119_1_2023031316180231250.jpg,41.49109,2.14079,POINT (2.14079 41.49109)
0,https://www.pisos.com/alquilar/loft-el_raval08001-12558668302_101800/,1100.0,Loft en alquiler en Ciutat Vella,El Raval (Distrito Ciutat Vella. Barcelona Capital),110.0,,1.0,1.0,,,En buen estado,,,,,Frío,1,1,Gas natural,1,0,,,https://fotos.imghs.net/l/1018/137/1018_27554137_1_2021093008093282717.jpg,41.37484,1.814553,POINT (1.814553 41.37484)
1,https://www.pisos.com/alquilar/loft-cuatro_vientos28054-32562944110_100500/,850.0,Loft en alquiler en Cuatro Vientos,Cuatro Vientos (Distrito Latina. Madrid Capital),67.0,,1.0,2.0,1.0,,,1,Este,,,,1,1,,0,0,,,https://fotos.imghs.net/l/1005/893/1005_183330328893_1_2023031510031568386.jpg,40.38333,-3.78333,POINT (-3.78333 40.38333)
0,https://www.pisos.com/alquilar/loft-el_fort_pienc08010-29256751033_519872/,15000.0,Loft en alquiler en El Fort Pienc,El Fort Pienc (Distrito Eixample. Barcelona Capital),300.0,300.0,2.0,2.0,0.0,,Reformado,,,,,Frío y calor,0,1,Central,1,1,Comunitaria,,https://fotos.imghs.net/l/519872/29256751033.519872/519872_29256751033_2_20221130163546758.jpg,41.394918,2.179892,POINT (2.179892 41.394918)
0,https://www.pisos.com/alquilar/loft-la_dreta_de_eixample08007-31697697692_525584/,1080.0,"Loft en alquiler en Gran VIA de les Corts Catalanes, cerca de Ronda de la Universitat",La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital),47.0,47.0,,1.0,0.0,,Reformado,,,,,Frío y calor,1,1,Gas natural,0,0,,,https://fotos.imghs.net/l/525584/31697697692.525584/525584_31697697692_11_20230217132409038.jpg,41.384067,2.129872,POINT (2.129872 41.384067)
1,https://www.pisos.com/alquilar/loft-grinon_centro_urbano-30878351198_101800/,1000.0,Loft en alquiler en Griñón,Griñón,150.0,,1.0,2.0,,,En buen estado,1,,,,,1,1,Eléctrica,0,0,,,https://fotos.imghs.net/l/1018/628/1018_32994628_0_2023011915010542972.jpg,40.214307,-3.85339,POINT (-3.85339 40.214307)
0,https://www.pisos.com/alquilar/loft-terrassa_centre-303873298_455500/,575.0,Loft en alquiler en Paseo Vintidos de Juliol,Centre (Terrassa),30.0,26.0,,1.0,0.0,,En buen estado,,Sur,,,Frío y calor,1,0,,1,0,,,https://fotos.imghs.net/l/4555/303873298.455500/4555_303873298_1_20230323093236070.jpg,,,POINT EMPTY
2,https://www.pisos.com/alquilar/loft-capuchinos_la_goleta_el_molinillo_segalerva29008-32507104473_525975/,1100.0,Loft en alquiler en Plaza de San Francisco,Capuchinos-La Goleta-El Molinillo-Segalerva (Distrito Centro. Málaga Capital),50.0,50.0,1.0,1.0,0.0,Menos de 5 años,Reformado,,,,,Frío y calor,0,0,,0,0,,,https://fotos.imghs.net/l/525975/32507104473.525975/525975_32507104473_1_20230302173649291.jpg,37.016419,-4.559622,POINT (-4.559622 37.016419)
0,https://www.pisos.com/alquilar/piso-la_farigola_fontetes-31759719267_100500/,815.0,Piso en alquiler en -  -,La Farigola-Fontetes (Cerdanyola del Vallès),57.0,49.0,2.0,1.0,1.0,,,,,,,,1,0,,0,0,,,https://fotos.imghs.net/l/1005/605/1005_176142992605_1_2023022717021003837.jpg,,,POINT EMPTY
1,https://www.pisos.com/alquilar/piso-la_perlita_colonia_de_los_almendros-28338512555_100500/,1200.0,Piso en alquiler en - La Perlita -,La Perlita-Colonia de los Almendros (Arganda del Rey),159.0,126.0,3.0,2.0,2.0,,,1,,,,,1,1,Gas natural,1,1,Comunitaria,,https://fotos.imghs.net/l/1005/328/1005_171416332328_1_2022101410100045474.jpg,40.353431,-3.695368,POINT (-3.695368 40.353431)
0,https://www.pisos.com/alquilar/piso-instituts_ponent08401-30017168914_100500/,950.0,Piso en alquiler en *Granollers,Instituts-Ponent (Granollers),83.0,74.0,2.0,1.0,2.0,,,,,,,,1,0,,1,0,,,https://fotos.imghs.net/l/1005/594/1005_175775811594_1_2022122309121342679.jpg,41.608586,2.297085,POINT (2.297085 41.608586)
0,https://www.pisos.com/alquilar/piso-arenys_de_mar_centro_urbano-32530373737_100500/,980.0,Piso en alquiler en 1ª LINIA,Arenys de Mar,82.0,73.0,2.0,2.0,2.0,,,,Sur,,,,1,0,,1,0,,,https://fotos.imghs.net/l/1005/102/1005_184699529102_1_2023033017031091731.jpg,41.767702,2.250692,POINT (2.250692 41.767702)
2,https://www.pisos.com/alquilar/piso-zona_del_castillo_de_sohail-30850885528_100500/,1100.0,Piso en alquiler en 2ª Línea de Playa,Zona del Castillo de Sohail (Fuengirola),130.0,100.0,3.0,2.0,1.0,,,,Este,,,,1,0,,1,0,,,https://fotos.imghs.net/l/1005/735/1005_172848622735_1_2023012513011381119.jpg,,,POINT EMPTY
0,https://www.pisos.com/alquilar/piso-arenys_de_mar_centro_urbano-31676686548_100500/,800.0,Piso en alquiler en A Tocar de L'esglesia,Arenys de Mar,120.0,90.0,3.0,1.0,1.0,,En buen estado,,,,,,0,0,,0,0,,,https://fotos.imghs.net/l/1005/098/1005_3672098_1_2023021612024991401.jpg,,,POINT EMPTY
2,https://www.pisos.com/alquilar/piso-el_padron_el_velerin_voladilla29680-30898122781_104100/,2900.0,Piso en alquiler en A-7  Este,El Padrón-El Velerín-Voladilla (Estepona),174.0,101.0,2.0,2.0,3.0,Entre 10 y 20 años,,,Sur,,,,1,1,,1,1,,,"https://fotos.imghs.net/l/1041/701/1041_03737,1_1_2023010920004831250.jpg",36.511608,-4.854944,POINT (-4.854944 36.511608)
2,https://www.pisos.com/alquilar/piso-la_gaspara_bahia_dorada_buenas_noches29693-31681921664_104100/,1000.0,Piso en alquiler en A-7  Este,La Gaspara-Bahía Dorada-Buenas Noches (Estepona),130.0,100.0,2.0,2.0,1.0,Entre 10 y 20 años,,,Oeste,,,,1,1,,1,1,,,https://fotos.imghs.net/l/1041/532/1041_08532_1_2023030820003331250.jpg,36.511608,-4.854944,POINT (-4.854944 36.511608)
1,https://www.pisos.com/alquilar/piso-puerta_bonita28025-33389937346_102100/,800.0,Piso en alquiler en Abrantes,Puerta Bonita (Distrito Carabanchel. Madrid Capital),58.0,,1.0,1.0,,,En buen estado,1,,,,,1,1,Individual gas natural,0,1,,,https://fotos.imghs.net/l/1021/901/1021_184901_1_2023040519154331250.jpg,40.379872,-3.727681,POINT (-3.727681 40.379872)
1,https://www.pisos.com/alquilar/piso-acacias28005-32553768865_100200/,1350.0,Piso en alquiler en Acacias,Acacias (Distrito Arganzuela. Madrid Capital),106.0,,4.0,2.0,,,En buen estado,,,,,,1,1,Central,0,0,,,https://fotos.imghs.net/l/1002/649/1002_538649_1_2023030313032786330.jpeg,40.403122,-3.708383,POINT (-3.708383 40.403122)
1,https://www.pisos.com/alquilar/piso-acacias28005-31676177583_100500/,1500.0,Piso en alquiler en Acacias,Acacias (Distrito Arganzuela. Madrid Capital),,,,,,,,,,,,,0,0,,0,0,,,https://fotos.imghs.net/l/1005/619/1005_179577077619_1_2023020308020974612.jpg,40.403122,-3.708383,POINT (-3.708383 40.403122)
1,https://www.pisos.com/alquilar/piso-acacias28005-32551546196_100500/,1700.0,Piso en alquiler en Acacias,Acacias (Distrito Arganzuela. Madrid Capital),120.0,112.0,3.0,2.0,,,En buen estado,,Sur,,,,1,0,,0,0,,,https://fotos.imghs.net/l/1005/561/1005_95027561_1_2023031322030274441.jpg,40.403122,-3.708383,POINT (-3.708383 40.403122)
1,https://www.pisos.com/alquilar/piso-acacias28005-31729152263_101000/,1550.0,Piso en alquiler en Acacias - Arganzuela,Acacias (Distrito Arganzuela. Madrid Capital),102.0,,3.0,2.0,,,En buen estado,,,,,Frío y calor,1,0,,0,0,,,https://fotos.imghs.net/l/1010/813/1010_1725813_1_2023020220313931250.jpg,40.403122,-3.708383,POINT (-3.708383 40.403122)
0,https://www.pisos.com/alquilar/piso-els_molins_poble_sec_pins_vens-30929092933_100500/,2500.0,Piso en alquiler en Aiguadolç,Els Molins-Poble Sec-Pins Vens (Sitges),143.0,140.0,4.0,3.0,2.0,,,1,Sur,,,,1,1,Gas natural,1,1,Comunitaria,,https://fotos.imghs.net/l/1005/510/1005_178089327510_1_2023011017011114235.jpg,41.23431,1.82459,POINT (1.82459 41.23431)
1,https://www.pisos.com/alquilar/piso-ajalvir_centro_urbano-32528854597_106700/,750.0,Piso en alquiler en Ajalvir,Ajalvir,65.0,60.0,2.0,1.0,,,En buen estado,,,,,,0,0,,0,0,,,https://fotos.imghs.net/l/1067/877/1067_IFC76153-0520227877_1_2023031110174131250.jpg,40.532451,-3.482573,POINT (-3.482573 40.532451)
1,https://www.pisos.com/alquilar/piso-ajalvir_centro_urbano-32524365260_106700/,1100.0,Piso en alquiler en Ajalvir,Ajalvir,90.0,83.0,3.0,1.0,,Entre 10 y 20 años,En buen estado,,,,,,0,0,,0,0,,,https://fotos.imghs.net/l/1067/105/1067_IFC76153-0520241105_1_2023031710214631250.jpg,40.532451,-3.482573,POINT (-3.482573 40.532451)
0,https://www.pisos.com/alquilar/piso-centre_covadonga_centre08201-30846070345_109100/,1250.0,Piso en alquiler en Al Lado de Plaza Granados,Centre (Distrito Centre-Covadonga. Sabadell),122.0,,3.0,2.0,9.0,,,,Este,,90,Con bomba de calor,1,1,Gas,0,0,,,https://fotos.imghs.net/l/1091/984/1091_269984_1_2023013023263531250.jpg,,,POINT EMPTY
1,https://www.pisos.com/alquilar/piso-alameda_de_osuna_barrio-33340907926_524821/,1100.0,Piso en alquiler en Alameda de Osuna,Alameda de Osuna (Distrito Barajas. Madrid Capital),89.0,84.0,1.0,1.0,0.0,,Reformado,,Oeste,,,,1,1,Gas natural,0,1,Comunitaria,,https://fotos.imghs.net/l/524821/33340907926.524821/524821_33340907926_3_20230405203057036.jpg,40.457632,-3.590346,POINT (-3.590346 40.457632)
1,https://www.pisos.com/alquilar/piso-pryconsa_juan_de_austria28805-32572108125_108900/,725.0,Piso en alquiler en Alcalá de Henares,"Pryconsa, Juan de Austria (Distrito El Val. Alcalá de Henares)",75.0,,2.0,1.0,,,A estrenar,,,,,,0,0,,0,0,,,https://fotos.imghs.net/l/1089/878/1089_XA24-65878_1_2023030216160331250.jpg,40.48108,-3.372888,POINT (-3.372888 40.48108)
1,https://www.pisos.com/alquilar/piso-valdelasfuentes_norte28100-32526092180_100500/,2100.0,Piso en alquiler en Alcobendas,Valdelasfuentes-Norte (Alcobendas),129.0,94.0,3.0,2.0,0.0,,,1,Oeste,,,,1,1,,1,1,Comunitaria,,https://fotos.imghs.net/l/1005/611/1005_184180253611_1_2023032414031016458.jpg,40.541992,-3.64982,POINT (-3.64982 40.541992)
1,https://www.pisos.com/alquilar/piso-alcobendas_ensanche28100-30004109492_108800/,1200.0,Piso en alquiler en Alcobendas,Ensanche (Alcobendas),101.0,77.0,3.0,2.0,2.0,,,,,,,,0,0,,1,0,,,https://fotos.imghs.net/l/1088/004/1088_BK2-7042014-AL_1_2022121706410731250.jpg,40.541992,-3.64982,POINT (-3.64982 40.541992)
1,https://www.pisos.com/alquilar/piso-alcobendas_centro28100-32563771343_100500/,950.0,Piso en alquiler en Alcobendas,Centro (Alcobendas),65.0,60.0,2.0,2.0,1.0,,,,Este,,,,0,1,Gas natural,0,0,,,https://fotos.imghs.net/l/1005/089/1005_184094435089_1_2023032715031903434.jpg,40.541992,-3.64982,POINT (-3.64982 40.541992)
1,https://www.pisos.com/alquilar/piso-fuencarral_el_pardo_la_paz28029-32520036138_102100/,2600.0,Piso en alquiler en Alcobendas,La Paz (Distrito Fuencarral-El Pardo. Madrid Capital),145.0,,3.0,3.0,,,A estrenar,2,,,,Central frío,1,1,Suelo radiante,0,1,,,https://fotos.imghs.net/l/1021/806/1021_127806_1_2023031419173631250.jpg,40.541992,-3.64982,POINT (-3.64982 40.541992)
1,https://www.pisos.com/alquilar/piso-alcobendas_centro28100-31740875550_108900/,950.0,Piso en alquiler en Alcobendas Centro,Centro (Alcobendas),90.0,,3.0,1.0,1.0,,En buen estado,,,,,,0,1,,1,0,,,https://fotos.imghs.net/l/1089/491/1089_XA24-65491_1_2023021320141431250.jpg,40.541992,-3.64982,POINT (-3.64982 40.541992)
1,https://www.pisos.com/alquilar/piso-alcorcon_casco_antiguo28921-32513811695_108900/,750.0,Piso en alquiler en Alcorcón Centro,Casco Antiguo (Alcorcón),70.0,,3.0,1.0,4.0,,En buen estado,,,,,,0,1,,1,0,,,https://fotos.imghs.net/l/1089/335/1089_XA24-66335_1_2023032205200331250.jpg,40.344203,-3.817957,POINT (-3.817957 40.344203)
