provincia;poblacion;codigopostalid;lat;lon
"Santa Cruz de Tenerife";"Santa Cruz de Tenerife";38150;-16.247206290;28.462854080
"Santa Cruz de Tenerife";"Santa Cruz de Tenerife";38160;-16.247206290;28.462854080
"Santa Cruz de Tenerife";"Santa Cruz de Tenerife";38170;-16.247206290;28.462854080
"Santa Cruz de Tenerife";"Santa Cruz de Tenerife";38180;-16.247206290;28.462854080
"Santa Cruz de Tenerife";"Santa Cruz de Tenerife";38294;-16.247206290;28.462854080
"Santa Cruz de Tenerife";"Santa Cruz de Tenerife";38320;-16.247206290;28.462854080
"Santa Cruz de Tenerife";"Santa Úrsula";38390;-16.493611690;28.422683720
"Santa Cruz de Tenerife";"Santa Úrsula";38398;-16.493611690;28.422683720
"Santa Cruz de Tenerife";"Santa Úrsula";38399;-16.493611690;28.422683720
"Santa Cruz de Tenerife";"Santiago del Teide";38683;-16.813320530;28.295828460
"Santa Cruz de Tenerife";"Santiago del Teide";38684;-16.813320530;28.295828460
"Santa Cruz de Tenerife";"Santiago del Teide";38690;-16.813320530;28.295828460
"Santa Cruz de Tenerife";"El Sauzal";38359;-16.435578490;28.477250260
"Santa Cruz de Tenerife";"El Sauzal";38360;-16.435578490;28.477250260
"Santa Cruz de Tenerife";"Los Silos";38435;-16.815193720;28.364071410
"Santa Cruz de Tenerife";"Los Silos";38460;-16.815193720;28.364071410
"Santa Cruz de Tenerife";"Los Silos";38470;-16.815193720;28.364071410
"Santa Cruz de Tenerife";"Los Silos";38479;-16.815193720;28.364071410
"Santa Cruz de Tenerife";Tacoronte;38340;-16.416144330;28.481280650
"Santa Cruz de Tenerife";Tacoronte;38350;-16.416144330;28.481280650
"Santa Cruz de Tenerife";Tacoronte;38355;-16.416144330;28.481280650
"Santa Cruz de Tenerife";Tacoronte;38356;-16.416144330;28.481280650
"Santa Cruz de Tenerife";Tacoronte;38357;-16.416144330;28.481280650
"Santa Cruz de Tenerife";Tacoronte;38358;-16.416144330;28.481280650
"Santa Cruz de Tenerife";"El Tanque";38435;-16.771919320;28.362357730
"Santa Cruz de Tenerife";Tazacorte;38770;-17.931784990;28.642483880
"Santa Cruz de Tenerife";Tazacorte;38779;-17.931784990;28.642483880
"Santa Cruz de Tenerife";Tegueste;38280;-16.336711980;28.522959520
"Santa Cruz de Tenerife";Tegueste;38289;-16.336711980;28.522959520
"Santa Cruz de Tenerife";Tegueste;38292;-16.336711980;28.522959520
"Santa Cruz de Tenerife";Tegueste;38293;-16.336711980;28.522959520
"Santa Cruz de Tenerife";Tegueste;38297;-16.336711980;28.522959520
"Santa Cruz de Tenerife";Tijarafe;38780;-17.953417360;28.711997520
"Santa Cruz de Tenerife";Tijarafe;38789;-17.953417360;28.711997520
"Santa Cruz de Tenerife";Valverde;38900;-17.912995600;27.805956520
"Santa Cruz de Tenerife";Valverde;38910;-17.912995600;27.805956520
"Santa Cruz de Tenerife";Valverde;38915;-17.912995600;27.805956520
"Santa Cruz de Tenerife";Valverde;38916;-17.912995600;27.805956520
"Santa Cruz de Tenerife";"Valle Gran Rey";38852;-17.316515480;28.107789020
"Santa Cruz de Tenerife";"Valle Gran Rey";38870;-17.316515480;28.107789020
"Santa Cruz de Tenerife";"Valle Gran Rey";38879;-17.316515480;28.107789020
"Santa Cruz de Tenerife";"Valle Gran Rey";38892;-17.316515480;28.107789020
"Santa Cruz de Tenerife";Vallehermoso;38840;-17.262993770;28.179567660
"Santa Cruz de Tenerife";Vallehermoso;38849;-17.262993770;28.179567660
"Santa Cruz de Tenerife";Vallehermoso;38850;-17.262993770;28.179567660
"Santa Cruz de Tenerife";Vallehermoso;38852;-17.262993770;28.179567660
"Santa Cruz de Tenerife";Vallehermoso;38860;-17.262993770;28.179567660
"Santa Cruz de Tenerife";Vallehermoso;38869;-17.262993770;28.179567660
"Santa Cruz de Tenerife";Vallehermoso;38891;-17.262993770;28.179567660
"Santa Cruz de Tenerife";"La Victoria de Acentejo";38380;-16.468747840;28.432574810
"Santa Cruz de Tenerife";"La Victoria de Acentejo";38389;-16.468747840;28.432574810
"Santa Cruz de Tenerife";"Vilaflor de Chasna";38613;-16.635105450;28.155713680
"Santa Cruz de Tenerife";"Vilaflor de Chasna";38614;-16.635105450;28.155713680
"Santa Cruz de Tenerife";"Vilaflor de Chasna";38615;-16.635105450;28.155713680
"Santa Cruz de Tenerife";"Vilaflor de Chasna";38629;-16.635105450;28.155713680
"Santa Cruz de Tenerife";"Villa de Mazo";38730;-17.775048000;28.604645050
"Santa Cruz de Tenerife";"Villa de Mazo";38738;-17.775048000;28.604645050
"Santa Cruz de Tenerife";"Villa de Mazo";38739;-17.775048000;28.604645050
"Santa Cruz de Tenerife";"El Pinar de El Hierro";38914;-17.981151120;27.703868720
"Santa Cruz de Tenerife";"El Pinar de El Hierro";38917;-17.981151120;27.703868720
Cantabria;"Alfoz de Lloredo";39320;-4.181694444;43.378694440
Cantabria;"Alfoz de Lloredo";39329;-4.181694444;43.378694440
Cantabria;"Alfoz de Lloredo";39525;-4.181694444;43.378694440
Cantabria;"Alfoz de Lloredo";39526;-4.181694444;43.378694440
Cantabria;"Alfoz de Lloredo";39539;-4.181694444;43.378694440
Cantabria;"Alfoz de Lloredo";39590;-4.181694444;43.378694440
Cantabria;Ampuero;39840;-3.417416667;43.342388890
Cantabria;Ampuero;39849;-3.417416667;43.342388890
Cantabria;Ampuero;39850;-3.417416667;43.342388890
Cantabria;Anievas;39451;-4.007277778;43.202611110
Cantabria;"Arenas de Iguña";39450;-4.048805556;43.185583330
Cantabria;"Arenas de Iguña";39451;-4.048805556;43.185583330
Cantabria;Argoños;39197;-3.493972222;43.455638890
Cantabria;Arnuero;39193;-3.561611111;43.470444440
Cantabria;Arnuero;39195;-3.561611111;43.470444440
Cantabria;Arredondo;39813;-3.601500000;43.274555560
Cantabria;"El Astillero";39610;-3.819111111;43.400250000
Cantabria;"El Astillero";39611;-3.819111111;43.400250000
Cantabria;"El Astillero";39613;-3.819111111;43.400250000
Cantabria;"Bárcena de Cicero";39760;-3.522916667;43.424611110
Cantabria;"Bárcena de Cicero";39761;-3.522916667;43.424611110
Cantabria;"Bárcena de Cicero";39790;-3.522916667;43.424611110
Cantabria;"Bárcena de Cicero";39791;-3.522916667;43.424611110
Cantabria;"Bárcena de Cicero";39796;-3.522916667;43.424611110
Cantabria;"Bárcena de Pie de Concha";39420;-4.058111111;43.125500000
Cantabria;Bareyo;39170;-3.612027778;43.479111110
Cantabria;Bareyo;39190;-3.612027778;43.479111110
Cantabria;Bareyo;39191;-3.612027778;43.479111110
Cantabria;"Cabezón de la Sal";39500;-4.236861111;43.308944440
Cantabria;"Cabezón de la Sal";39506;-4.236861111;43.308944440
Cantabria;"Cabezón de la Sal";39507;-4.236861111;43.308944440
Cantabria;"Cabezón de la Sal";39509;-4.236861111;43.308944440
Cantabria;"Cabezón de la Sal";39591;-4.236861111;43.308944440
Cantabria;"Cabezón de la Sal";39592;-4.236861111;43.308944440
Cantabria;"Cabezón de Liébana";39571;-4.575305556;43.133555560
Cantabria;"Cabezón de Liébana";39573;-4.575305556;43.133555560
Cantabria;"Cabezón de Liébana";39574;-4.575305556;43.133555560
Cantabria;Cabuérniga;39510;-4.301472222;43.226583330
Cantabria;Cabuérniga;39511;-4.301472222;43.226583330
Cantabria;Cabuérniga;39518;-4.301472222;43.226583330
Cantabria;Cabuérniga;39558;-4.301472222;43.226583330
Cantabria;Camaleño;39582;-4.695527778;43.150666670
Cantabria;Camaleño;39586;-4.695527778;43.150666670
Cantabria;Camaleño;39587;-4.695527778;43.150666670
Cantabria;Camaleño;39588;-4.695527778;43.150666670
Cantabria;Camaleño;39589;-4.695527778;43.150666670
Cantabria;Camargo;39600;-3.855083333;43.423527780
Cantabria;Camargo;39608;-3.855083333;43.423527780
Cantabria;Camargo;39609;-3.855083333;43.423527780
Cantabria;"Campoo de Yuso";39290;-4.002555556;43.016444440
Cantabria;"Campoo de Yuso";39291;-4.002555556;43.016444440
Cantabria;"Campoo de Yuso";39292;-4.002555556;43.016444440
Cantabria;"Campoo de Yuso";39293;-4.002555556;43.016444440
Cantabria;"Campoo de Yuso";39294;-4.002555556;43.016444440
Cantabria;Cartes;39311;-4.069777778;43.323361110
Cantabria;Cartes;39460;-4.069777778;43.323361110
Cantabria;Castañeda;39650;-3.930000000;43.310194440
Cantabria;Castañeda;39660;-3.930000000;43.310194440
Cantabria;Castro-Urdiales;39700;-3.217666667;43.383750000
Cantabria;Castro-Urdiales;39706;-3.217666667;43.383750000
Cantabria;Castro-Urdiales;39707;-3.217666667;43.383750000
Cantabria;Castro-Urdiales;39708;-3.217666667;43.383750000
Cantabria;Castro-Urdiales;39709;-3.217666667;43.383750000
Cantabria;Castro-Urdiales;39780;-3.217666667;43.383750000
Cantabria;Castro-Urdiales;39798;-3.217666667;43.383750000
Cantabria;Cieza;39407;-4.096722222;43.221055560
Cantabria;"Cillorigo de Liébana";39580;-4.600472222;43.177250000
Cantabria;"Cillorigo de Liébana";39583;-4.600472222;43.177250000
Cantabria;"Cillorigo de Liébana";39584;-4.600472222;43.177250000
Cantabria;"Cillorigo de Liébana";39585;-4.600472222;43.177250000
Cantabria;Colindres;39750;-3.446888889;43.395055560
Cantabria;Comillas;39520;-4.291583333;43.385277780
Cantabria;Comillas;39528;-4.291583333;43.385277780
Cantabria;"Los Corrales de Buelna";39400;-4.068305556;43.255611110
Cantabria;"Los Corrales de Buelna";39408;-4.068305556;43.255611110
Cantabria;"Los Corrales de Buelna";39460;-4.068305556;43.255611110
Cantabria;"Corvera de Toranzo";39680;-3.939277778;43.212583330
Cantabria;"Corvera de Toranzo";39682;-3.939277778;43.212583330
Cantabria;"Corvera de Toranzo";39697;-3.939277778;43.212583330
Cantabria;"Corvera de Toranzo";39699;-3.939277778;43.212583330
Cantabria;"Campoo de Enmedio";39200;-4.147305556;42.986333330
Cantabria;"Campoo de Enmedio";39212;-4.147305556;42.986333330
Cantabria;"Campoo de Enmedio";39213;-4.147305556;42.986333330
Cantabria;"Campoo de Enmedio";39291;-4.147305556;42.986333330
Cantabria;"Campoo de Enmedio";39491;-4.147305556;42.986333330
Cantabria;Entrambasaguas;39715;-3.683055556;43.379055560
Cantabria;Entrambasaguas;39716;-3.683055556;43.379055560
Cantabria;Entrambasaguas;39719;-3.683055556;43.379055560
Cantabria;Escalante;39193;-3.514083333;43.437416670
Cantabria;Escalante;39795;-3.514083333;43.437416670
Cantabria;Guriezo;39778;-3.326111111;43.348944440
Cantabria;Guriezo;39780;-3.326111111;43.348944440
Cantabria;Guriezo;39786;-3.326111111;43.348944440
Cantabria;Guriezo;39787;-3.326111111;43.348944440
Cantabria;Guriezo;39788;-3.326111111;43.348944440
Cantabria;Guriezo;39880;-3.326111111;43.348944440
Cantabria;"Hazas de Cesto";39730;-3.579333333;43.413694440
Cantabria;"Hazas de Cesto";39738;-3.579333333;43.413694440
Cantabria;"Hazas de Cesto";39739;-3.579333333;43.413694440
Cantabria;"Hermandad de Campoo de Suso";39210;-4.225833333;43.022000000
Cantabria;"Hermandad de Campoo de Suso";39211;-4.225833333;43.022000000
Cantabria;"Hermandad de Campoo de Suso";39212;-4.225833333;43.022000000
Cantabria;"Hermandad de Campoo de Suso";39213;-4.225833333;43.022000000
Cantabria;Herrerías;39549;-4.471222222;43.307138890
Cantabria;Herrerías;39550;-4.471222222;43.307138890
Cantabria;Herrerías;39551;-4.471222222;43.307138890
Cantabria;Herrerías;39594;-4.471222222;43.307138890
Cantabria;Lamasón;39550;-4.483888889;43.252111110
Cantabria;Laredo;39770;-3.414166667;43.409666670
Cantabria;Laredo;39777;-3.414166667;43.409666670
Cantabria;Liendo;39776;-3.378277778;43.394833330
Cantabria;Liérganes;39718;-3.745638889;43.344944440
Cantabria;Liérganes;39722;-3.745638889;43.344944440
Cantabria;Liérganes;39727;-3.745638889;43.344944440
Cantabria;Limpias;39778;-3.426833333;43.361305560
Cantabria;Limpias;39820;-3.426833333;43.361305560
Cantabria;Luena;39682;-3.902277778;43.104666670
Cantabria;Luena;39687;-3.902277778;43.104666670
Cantabria;Luena;39688;-3.902277778;43.104666670
Cantabria;"Marina de Cudeyo";39130;-3.757111111;43.418694440
Cantabria;"Marina de Cudeyo";39618;-3.757111111;43.418694440
Cantabria;"Marina de Cudeyo";39719;-3.757111111;43.418694440
Cantabria;"Marina de Cudeyo";39792;-3.757111111;43.418694440
Cantabria;Mazcuerras;39509;-4.209138889;43.297750000
Cantabria;Mazcuerras;39592;-4.209138889;43.297750000
Cantabria;"Medio Cudeyo";39619;-3.734444444;43.378694440
Cantabria;"Medio Cudeyo";39710;-3.734444444;43.378694440
Cantabria;"Medio Cudeyo";39718;-3.734444444;43.378694440
Cantabria;"Medio Cudeyo";39724;-3.734444444;43.378694440
Cantabria;"Medio Cudeyo";39792;-3.734444444;43.378694440
Cantabria;Meruelo;39192;-3.575333333;43.455500000
Cantabria;Miengo;39310;-3.992666667;43.427027780
Cantabria;Miengo;39312;-3.992666667;43.427027780
Cantabria;Miengo;39318;-3.992666667;43.427027780
Cantabria;Miera;39723;-3.712222222;43.275583330
Cantabria;Miera;39725;-3.712222222;43.275583330
Cantabria;Miera;39728;-3.712222222;43.275583330
Cantabria;Molledo;39420;-4.041972222;43.149500000
Cantabria;Molledo;39430;-4.041972222;43.149500000
Cantabria;Molledo;39438;-4.041972222;43.149500000
Cantabria;Molledo;39439;-4.041972222;43.149500000
Cantabria;Noja;39180;-3.520527778;43.479333330
Cantabria;Penagos;39627;-3.818750000;43.340055560
Cantabria;Peñarrubia;39580;-4.580000000;43.253638890
Cantabria;Pesaguero;39572;-4.544083333;43.076305560
Cantabria;Pesaguero;39574;-4.544083333;43.076305560
Cantabria;Pesquera;39491;-4.080444444;43.082111110
Cantabria;Piélagos;39120;-3.956583333;43.356055560
Cantabria;Piélagos;39470;-3.956583333;43.356055560
Cantabria;Piélagos;39477;-3.956583333;43.356055560
Cantabria;Piélagos;39478;-3.956583333;43.356055560
Cantabria;Piélagos;39479;-3.956583333;43.356055560
Cantabria;Piélagos;39612;-3.956583333;43.356055560
Cantabria;Polaciones;39556;-4.414222222;43.100527780
Cantabria;Polaciones;39557;-4.414222222;43.100527780
Cantabria;Polanco;39312;-4.018222222;43.384694440
Cantabria;Polanco;39313;-4.018222222;43.384694440
Cantabria;Potes;39570;-4.621194444;43.154472220
Cantabria;"Puente Viesgo";39670;-3.964222222;43.298944440
Cantabria;"Puente Viesgo";39679;-3.964222222;43.298944440
Cantabria;"Ramales de la Victoria";39800;-3.464472222;43.256527780
Cantabria;"Ramales de la Victoria";39805;-3.464472222;43.256527780
Cantabria;"Ramales de la Victoria";39809;-3.464472222;43.256527780
Cantabria;"Ramales de la Victoria";39811;-3.464472222;43.256527780
Cantabria;"Ramales de la Victoria";39815;-3.464472222;43.256527780
Cantabria;Rasines;39860;-3.429055556;43.304583330
Cantabria;Reinosa;39200;-4.137972222;43.001055560
Cantabria;Reocín;39530;-4.087250000;43.359694440
Cantabria;Reocín;39538;-4.087250000;43.359694440
Cantabria;Reocín;39539;-4.087250000;43.359694440
Cantabria;Reocín;39590;-4.087250000;43.359694440
Cantabria;Reocín;39591;-4.087250000;43.359694440
Cantabria;"Ribamontán al Mar";39140;-3.681055556;43.451305560
Cantabria;"Ribamontán al Mar";39146;-3.681055556;43.451305560
Cantabria;"Ribamontán al Mar";39150;-3.681055556;43.451305560
Cantabria;"Ribamontán al Mar";39160;-3.681055556;43.451305560
Cantabria;"Ribamontán al Monte";39793;-3.663305556;43.406888890
Cantabria;"Ribamontán al Monte";39794;-3.663305556;43.406888890
Cantabria;Rionansa;39553;-4.405972222;43.255444440
Cantabria;Rionansa;39554;-4.405972222;43.255444440
Cantabria;Rionansa;39559;-4.405972222;43.255444440
Cantabria;Riotuerto;39720;-3.700333333;43.346944440
Cantabria;Riotuerto;39723;-3.700333333;43.346944440
Cantabria;"Las Rozas de Valdearroyo";39416;-4.029277778;42.973222220
Cantabria;"Las Rozas de Valdearroyo";39417;-4.029277778;42.973222220
Cantabria;Ruente;39510;-4.267333333;43.259083330
Cantabria;Ruente;39513;-4.267333333;43.259083330
Cantabria;Ruesga;39728;-3.563666667;43.281444440
Cantabria;Ruesga;39812;-3.563666667;43.281444440
Cantabria;Ruesga;39815;-3.563666667;43.281444440
Cantabria;Ruiloba;39527;-4.252111111;43.380944440
Cantabria;"San Felices de Buelna";39409;-4.050138889;43.274666670
Cantabria;"San Miguel de Aguayo";39491;-4.024833333;43.056444440
Cantabria;"San Pedro del Romeral";39683;-3.818694444;43.115611110
Cantabria;"San Pedro del Romeral";39686;-3.818694444;43.115611110
Cantabria;"San Roque de Riomiera";39726;-3.702138889;43.234888890
Cantabria;"San Roque de Riomiera";39728;-3.702138889;43.234888890
Cantabria;"Santa Cruz de Bezana";39100;-3.904722222;43.440444440
Cantabria;"Santa Cruz de Bezana";39108;-3.904722222;43.440444440
Cantabria;"Santa Cruz de Bezana";39110;-3.904722222;43.440444440
Cantabria;"Santa María de Cayón";39620;-3.852944444;43.309611110
Cantabria;"Santa María de Cayón";39626;-3.852944444;43.309611110
Cantabria;"Santa María de Cayón";39627;-3.852944444;43.309611110
Cantabria;"Santa María de Cayón";39650;-3.852944444;43.309611110
Cantabria;"Santa María de Cayón";39694;-3.852944444;43.309611110
Cantabria;Santander;39001;-3.809722222;43.462166670
Cantabria;Santander;39002;-3.809722222;43.462166670
Cantabria;Santander;39003;-3.809722222;43.462166670
Cantabria;Santander;39004;-3.809722222;43.462166670
Cantabria;Santander;39005;-3.809722222;43.462166670
Cantabria;Santander;39006;-3.809722222;43.462166670
Cantabria;Santander;39007;-3.809722222;43.462166670
Cantabria;Santander;39008;-3.809722222;43.462166670
Cantabria;Santander;39009;-3.809722222;43.462166670
Cantabria;Santander;39010;-3.809722222;43.462166670
Cantabria;Santander;39011;-3.809722222;43.462166670
Cantabria;Santander;39012;-3.809722222;43.462166670
Cantabria;"Santillana del Mar";39314;-4.108361111;43.390583330
Cantabria;"Santillana del Mar";39330;-4.108361111;43.390583330
Cantabria;"Santillana del Mar";39360;-4.108361111;43.390583330
Cantabria;"Santillana del Mar";39390;-4.108361111;43.390583330
Cantabria;"Santillana del Mar";39530;-4.108361111;43.390583330
Cantabria;"Santiurde de Reinosa";39490;-4.083583333;43.058611110
Cantabria;"Santiurde de Reinosa";39491;-4.083583333;43.058611110
Cantabria;"Santiurde de Toranzo";39689;-3.941638889;43.238527780
Cantabria;"Santiurde de Toranzo";39691;-3.941638889;43.238527780
Cantabria;"Santiurde de Toranzo";39698;-3.941638889;43.238527780
Cantabria;Santoña;39197;-3.455833333;43.444888890
Cantabria;Santoña;39740;-3.455833333;43.444888890
Cantabria;Santoña;39749;-3.455833333;43.444888890
Cantabria;"San Vicente de la Barquera";39540;-4.401666667;43.384138890
Cantabria;"San Vicente de la Barquera";39547;-4.401666667;43.384138890
Cantabria;"San Vicente de la Barquera";39548;-4.401666667;43.384138890
Cantabria;"San Vicente de la Barquera";39549;-4.401666667;43.384138890
Cantabria;Saro;39639;-3.808111111;43.261305560
Cantabria;Selaya;39696;-3.806861111;43.216694440
Cantabria;Soba;39728;-3.522138889;43.185916670
Cantabria;Soba;39805;-3.522138889;43.185916670
Cantabria;Soba;39806;-3.522138889;43.185916670
Cantabria;Soba;39807;-3.522138889;43.185916670
Cantabria;Soba;39808;-3.522138889;43.185916670
Cantabria;Soba;39813;-3.522138889;43.185916670
Cantabria;Solórzano;39717;-3.587416667;43.381000000
Cantabria;Solórzano;39738;-3.587416667;43.381000000
Cantabria;Solórzano;39791;-3.587416667;43.381000000
Cantabria;Suances;39340;-4.042000000;43.426027780
Cantabria;Suances;39350;-4.042000000;43.426027780
Cantabria;Suances;39360;-4.042000000;43.426027780
Cantabria;"Los Tojos";39517;-4.272638889;43.166694440
Cantabria;"Los Tojos";39518;-4.272638889;43.166694440
Cantabria;Torrelavega;39300;-4.050638889;43.349111110
Cantabria;Torrelavega;39315;-4.050638889;43.349111110
Cantabria;Torrelavega;39316;-4.050638889;43.349111110
Cantabria;Torrelavega;39317;-4.050638889;43.349111110
Cantabria;Tresviso;39580;-4.668583333;43.257527780
Cantabria;Tudanca;39555;-4.371583333;43.162055560
Cantabria;Udías;39507;-4.253250000;43.335222220
Cantabria;Valdáliga;39528;-4.350222222;43.329222220
Cantabria;Valdáliga;39592;-4.350222222;43.329222220
Cantabria;Valdáliga;39593;-4.350222222;43.329222220
Cantabria;Valdeolea;39410;-4.162138889;42.874833330
Cantabria;Valdeolea;39418;-4.162138889;42.874833330
Cantabria;"Valdeprado del Río";39248;-4.077138889;42.909583330
Cantabria;"Valdeprado del Río";39417;-4.077138889;42.909583330
Cantabria;"Valdeprado del Río";39419;-4.077138889;42.909583330
Cantabria;Valderredible;39220;-3.940694444;42.805638890
Cantabria;Valderredible;39229;-3.940694444;42.805638890
Cantabria;Valderredible;39230;-3.940694444;42.805638890
Cantabria;Valderredible;39232;-3.940694444;42.805638890
Cantabria;Valderredible;39250;-3.940694444;42.805638890
Cantabria;Valderredible;39419;-3.940694444;42.805638890
Cantabria;"Val de San Vicente";39548;-4.487722222;43.374694440
Cantabria;"Val de San Vicente";39549;-4.487722222;43.374694440
Cantabria;"Val de San Vicente";39560;-4.487722222;43.374694440
Cantabria;"Val de San Vicente";39569;-4.487722222;43.374694440
Cantabria;"Val de San Vicente";39594;-4.487722222;43.374694440
Cantabria;"Vega de Liébana";39575;-4.647194444;43.099444440
Cantabria;"Vega de Liébana";39577;-4.647194444;43.099444440
Cantabria;"Vega de Pas";39682;-3.782694444;43.158500000
Cantabria;"Vega de Pas";39683;-3.782694444;43.158500000
Cantabria;"Vega de Pas";39685;-3.782694444;43.158500000
Cantabria;Villacarriedo;39639;-3.810083333;43.228666670
Cantabria;Villacarriedo;39640;-3.810083333;43.228666670
Cantabria;Villacarriedo;39649;-3.810083333;43.228666670
Cantabria;Villafufre;39630;-3.877583333;43.259250000
Cantabria;Villafufre;39638;-3.877583333;43.259250000
Cantabria;"Valle de Villaverde";39880;-3.261250000;43.244805560
Cantabria;Voto;39761;-3.496944444;43.355055560
Cantabria;Voto;39762;-3.496944444;43.355055560
Cantabria;Voto;39764;-3.496944444;43.355055560
Cantabria;Voto;39766;-3.496944444;43.355055560
Segovia;Abades;40141;-4.267873890;40.916340140
Segovia;"Adrada de Pirón";40192;-4.049899260;41.051587740
Segovia;Adrados;40354;-4.115625110;41.368594800
Segovia;Aguilafuente;40340;-4.111942240;41.227947950
Segovia;"Alconada de Maderuelo";40529;-3.486518590;41.450294310
Segovia;Aldealcorvo;40389;-3.791299070;41.244001570
Segovia;"Aldealengua de Pedraza";40162;-3.806052340;41.064036290
Segovia;"Aldealengua de Santa María";40555;-3.467747450;41.462153160
Segovia;"Aldeanueva de la Serrezuela";40532;-3.782958330;41.460917260
Segovia;"Aldeanueva del Codonal";40462;-4.543344020;41.083402340
Segovia;"Aldea Real";40292;-4.165101730;41.185230070
Segovia;Aldeasoña;40235;-4.055672510;41.471350980
Segovia;Aldehorno;40533;-3.779376090;41.512751180
Segovia;"Aldehuela del Codonal";40462;-4.536839320;41.055601320
Segovia;Aldeonte;40530;-3.678549840;41.351020750
Segovia;Aldeonte;40531;-3.678549840;41.351020750
Segovia;Anaya;40121;-4.308287950;40.990574350
Segovia;Añe;40492;-4.295129410;41.037447190
Segovia;Arahuetes;40173;-3.856950350;41.137805310
Segovia;Arahuetes;40184;-3.856950350;41.137805310
Segovia;Arcones;40164;-3.724300910;41.118501360
Segovia;"Arevalillo de Cega";40185;-3.889240450;41.161629850
Segovia;Armuña;40191;-4.318658710;41.077860190
Segovia;Armuña;40491;-4.318658710;41.077860190
Segovia;Armuña;40494;-4.318658710;41.077860190
Segovia;Ayllón;40214;-3.376886650;41.420807560
Segovia;Ayllón;40512;-3.376886650;41.420807560
Segovia;Ayllón;40514;-3.376886650;41.420807560
Segovia;Ayllón;40520;-3.376886650;41.420807560
Segovia;Ayllón;40594;-3.376886650;41.420807560
Segovia;Barbolla;40530;-3.672204710;41.325629350
Segovia;Basardilla;40180;-4.024937300;41.027229530
Segovia;Bercial;40144;-4.436307360;40.905871100
Segovia;Bercimuel;40550;-3.571796730;41.399778780
Segovia;Bernardos;40430;-4.352344690;41.129408980
Segovia;"Bernuy de Porreros";40190;-4.115975920;41.000792660
Segovia;Boceguillas;40560;-3.638236020;41.337000430
Segovia;Boceguillas;40568;-3.638236020;41.337000430
Segovia;Brieva;40180;-4.053628780;41.034735820
Segovia;Caballar;40182;-3.964404670;41.120191930
Segovia;"Cabañas de Polendos";40392;-4.109836580;41.067168690
Segovia;Cabezuela;40396;-3.932887830;41.235455840
Segovia;"Calabazas de Fuentidueña";40356;-4.010100880;41.445674650
Segovia;"Campo de San Pedro";40551;-3.548565930;41.429831630
Segovia;"Campo de San Pedro";40552;-3.548565930;41.429831630
Segovia;"Campo de San Pedro";40553;-3.548565930;41.429831630
Segovia;Cantalejo;40320;-3.927067220;41.258454950
Segovia;Cantalejo;40380;-3.927067220;41.258454950
Segovia;Cantalejo;40389;-3.927067220;41.258454950
Segovia;Cantimpalos;40360;-4.159160080;41.074673460
Segovia;"Carbonero el Mayor";40270;-4.266110750;41.122317350
Segovia;"Carrascal del Río";40331;-3.898169880;41.367533920
Segovia;Casla;40590;-3.655504390;41.166962030
Segovia;"Castillejo de Mesleón";40593;-3.600959820;41.280938400
Segovia;"Castro de Fuentidueña";40315;-3.856452370;41.420509940
Segovia;Castrojimeno;40315;-3.848844710;41.395002950
Segovia;"Castroserna de Abajo";40318;-3.734505290;41.207922570
Segovia;Castroserracín;40316;-3.803068320;41.392331650
Segovia;"Cedillo de la Torre";40550;-3.605917750;41.424591640
Segovia;"Cerezo de Abajo";40591;-3.592566530;41.217530820
Segovia;"Cerezo de Arriba";40592;-3.558063320;41.236916270
Segovia;"Cilleruelo de San Mamés";40551;-3.566518800;41.431240400
Segovia;"Cobos de Fuentidueña";40332;-3.928963740;41.382143190
Segovia;Coca;40480;-4.522131340;41.218402250
Segovia;Coca;40496;-4.522131340;41.218402250
Segovia;Codorniz;40463;-4.598774210;41.067261430
Segovia;Codorniz;40464;-4.598774210;41.067261430
Segovia;"Collado Hermoso";40170;-3.917706210;41.038573360
Segovia;"Condado de Castilnovo";40318;-3.744155740;41.241721460
Segovia;"Corral de Ayllón";40529;-3.459321790;41.391317040
Segovia;Cubillo;40185;-3.909214050;41.121694670
Segovia;Cuéllar;40200;-4.317391000;41.403697570
Segovia;Cuéllar;40210;-4.317391000;41.403697570
Segovia;Cuéllar;40211;-4.317391000;41.403697570
Segovia;Cuéllar;40215;-4.317391000;41.403697570
Segovia;Cuéllar;40230;-4.317391000;41.403697570
Segovia;Cuéllar;40231;-4.317391000;41.403697570
Segovia;Cuéllar;40232;-4.317391000;41.403697570
Segovia;Cuéllar;40241;-4.317391000;41.403697570
Segovia;Cuéllar;40242;-4.317391000;41.403697570
Segovia;Chañe;40216;-4.428739100;41.339416090
Segovia;"Domingo García";40495;-4.377907390;41.115018010
Segovia;Donhierro;40469;-4.694292900;41.116645410
Segovia;Duruelo;40312;-3.647931340;41.236852480
Segovia;Encinas;40531;-3.668523930;41.374769040
Segovia;Encinillas;40391;-4.157913440;41.017818750
Segovia;"Escalona del Prado";40350;-4.122777340;41.166625700
Segovia;"Escarabajosa de Cabezas";40291;-4.194628810;41.104055530
Segovia;"Escobar de Polendos";40392;-4.130940120;41.090843660
Segovia;"Escobar de Polendos";40393;-4.130940120;41.090843660
Segovia;"El Espinar";40400;-4.247530310;40.718093430
Segovia;"El Espinar";40410;-4.247530310;40.718093430
Segovia;"El Espinar";40419;-4.247530310;40.718093430
